"Centro Nacional de Control de Energia"
"Precios de Energia en Nodos Distribuidos del MDA"
"Sistema Interconectado Nacional"
"Reporte Mensual"
"Mes de junio de 2022"
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/jul/2022 08:00:01 hrs"
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Fecha"," Hora"," Zona de Carga"," Precio Zonal ($/MWh)"," Componente energia ($/MWh)"," Componente perdidas ($/MWh)"," Componente Congestion ($/MWh)"
"2022-06-01","13","APATZINGAN","1951.92","1759.58","197.19","-4.85","0","1"
"2022-06-01","14","APATZINGAN","1872.8","1679.54","194.39","-1.13","0","1"
"2022-06-01","15","APATZINGAN","1774.94","1598.13","180.77","-3.96","0","1"
"2022-06-01","16","APATZINGAN","1723.93","1557.35","171.33","-4.76","0","1"
"2022-06-01","17","APATZINGAN","1780.82","1603.7","179.76","-2.64","0","1"
"2022-06-01","18","APATZINGAN","1720.91","1552.21","170.22","-1.52","0","1"
"2022-06-01","19","APATZINGAN","1725.23","1554.96","171.87","-1.6","0","1"
"2022-06-01","20","APATZINGAN","1572.68","1431.87","142.88","-2.08","0","1"
"2022-06-01","21","APATZINGAN","1676.69","1516.15","169.94","-9.39","0","1"
"2022-06-01","22","APATZINGAN","1852.39","1645.67","206.72","0","0","1"
"2022-06-01","23","APATZINGAN","1768.04","1578.18","189.86","0","0","1"
"2022-06-01","24","APATZINGAN","1632.86","1479.51","153.35","0","0","1"
"2022-06-01","1","CABORCA","1309.64","1418.92","2.54","-111.83","0","1"
"2022-06-01","2","CABORCA","1359.8","1388.66","-28.86","0","0","1"
"2022-06-01","3","CABORCA","1353.95","1393.99","-40.04","0","0","1"
"2022-06-01","4","CABORCA","1282.43","1339.11","-56.69","0","0","1"
"2022-06-01","5","CABORCA","1283.25","1382.35","-99.1","0","0","1"
"2022-06-01","6","CABORCA","1248.17","1394.3","-126.94","-19.19","0","1"
"2022-06-01","7","CABORCA","1313.21","1476.37","-155.2","-7.96","0","1"
"2022-06-01","8","CABORCA","1298.47","1560.34","-205.32","-56.55","0","1"
"2022-06-01","9","CABORCA","1076.88","1706.12","-391.55","-237.69","0","1"
"2022-06-01","10","CABORCA","778.12","1483.97","-443.62","-262.24","0","1"
"2022-06-01","11","CABORCA","278.99","1513.72","-447.03","-787.69","0","1"
"2022-06-01","12","CABORCA","308.32","1672.24","-471.55","-892.38","0","1"
"2022-06-01","13","CABORCA","340.96","1759.58","-514.28","-904.35","0","1"
"2022-06-01","14","CABORCA","359.24","1679.54","-449.63","-870.66","0","1"
"2022-06-01","15","CABORCA","355.63","1598.13","-399.32","-843.18","0","1"
"2022-06-01","16","CABORCA","345.29","1557.35","-357.61","-854.45","0","1"
"2022-06-01","17","CABORCA","408.27","1603.7","-389.03","-806.41","0","1"
"2022-06-01","18","CABORCA","427.04","1552.21","-375.92","-749.25","0","1"
"2022-06-01","19","CABORCA","429.59","1554.96","-369.32","-756.05","0","1"
"2022-06-01","20","CABORCA","1088.9","1431.87","-269.98","-72.99","0","1"
"2022-06-01","21","CABORCA","1311.03","1516.15","-130.15","-74.96","0","1"
"2022-06-01","22","CABORCA","1598.83","1645.67","-46.84","0","0","1"
"2022-06-01","23","CABORCA","1564.16","1578.18","-14.02","0","0","1"
"2022-06-01","24","CABORCA","1473.88","1479.51","-5.63","0","0","1"
"2022-06-01","1","CAMARGO","1698.12","1418.92","196.7","82.5","0","1"
"2022-06-01","2","CAMARGO","1576.25","1388.66","187.59","0","0","1"
"2022-06-01","3","CAMARGO","1587.96","1393.99","193.97","0","0","1"
"2022-06-01","4","CAMARGO","1509.08","1339.11","169.97","0","0","1"
"2022-06-01","5","CAMARGO","1532.02","1382.35","149.67","0","0","1"
"2022-06-01","6","CAMARGO","1541.26","1394.3","135.96","11","0","1"
"2022-06-01","7","CAMARGO","1605.51","1476.37","124.58","4.56","0","1"
"2022-06-01","8","CAMARGO","1674.75","1560.34","72.63","41.78","0","1"
"2022-06-01","9","CAMARGO","1865.37","1706.12","23.21","136.04","0","1"
"2022-06-01","10","CAMARGO","1638.95","1483.97","4.85","150.14","0","1"
"2022-06-01","11","CAMARGO","1687.49","1513.72","15.63","158.15","0","1"
"2022-06-01","12","CAMARGO","1905.42","1672.24","36.1","197.09","0","1"
"2022-06-01","13","CAMARGO","1949.84","1759.58","15.27","174.99","0","1"
"2022-06-01","14","CAMARGO","1759.61","1679.54","39.27","40.8","0","1"
"2022-06-01","15","CAMARGO","1810.35","1598.13","69.18","143.04","0","1"
"2022-06-01","16","CAMARGO","1807.64","1557.35","78.34","171.95","0","1"
"2022-06-01","17","CAMARGO","1756.05","1603.7","56.83","95.51","0","1"
"2022-06-01","18","CAMARGO","1665.01","1552.21","58","54.8","0","1"
"2022-06-01","19","CAMARGO","1690.3","1554.96","75.23","60.11","0","1"
"2022-06-01","20","CAMARGO","1585.19","1431.87","110.03","43.29","0","1"
"2022-06-01","21","CAMARGO","1731.9","1516.15","160.41","55.34","0","1"
"2022-06-01","22","CAMARGO","1856.84","1645.67","211.17","0","0","1"
"2022-06-01","23","CAMARGO","1792.27","1578.18","214.09","0","0","1"
"2022-06-01","24","CAMARGO","1688.72","1479.51","209.21","0","0","1"
"2022-06-01","1","CAMPECHE","1486.91","1418.92","66.73","1.25","0","1"
"2022-06-01","2","CAMPECHE","1419.75","1388.66","31.09","0","0","1"
"2022-06-01","3","CAMPECHE","1398.18","1393.99","4.19","0","0","1"
"2022-06-01","4","CAMPECHE","1339.46","1339.11","0.35","0","0","1"
"2022-06-01","5","CAMPECHE","1423.14","1382.35","40.79","0","0","1"
"2022-06-01","6","CAMPECHE","1437.85","1394.3","43.5","0.06","0","1"
"2022-06-01","7","CAMPECHE","1495.24","1476.37","18.85","0.02","0","1"
"2022-06-01","8","CAMPECHE","1677.89","1560.34","116.91","0.63","0","1"
"2022-06-01","9","CAMPECHE","1045.04","1706.12","195.73","-856.81","0","1"
"2022-06-01","10","CAMPECHE","1112.88","1483.97","176.79","-547.88","0","1"
"2022-06-01","11","CAMPECHE","1131.54","1513.72","191.03","-573.21","0","1"
"2022-06-01","12","CAMPECHE","1135.47","1672.24","165.65","-702.42","0","1"
"2022-06-01","13","CAMPECHE","1156.48","1759.58","193.65","-796.74","0","1"
"2022-06-01","14","CAMPECHE","1160.73","1679.54","161.55","-680.36","0","1"
"2022-06-01","15","CAMPECHE","1178.02","1598.13","194.37","-614.48","0","1"
"2022-06-01","16","CAMPECHE","49.57","1557.35","241.55","-1749.33","0","1"
"2022-06-01","17","CAMPECHE","1187.53","1603.7","217.44","-633.6","0","1"
"2022-06-01","18","CAMPECHE","1183.36","1552.21","238.24","-607.09","0","1"
"2022-06-01","19","CAMPECHE","1160.52","1554.96","240.94","-635.38","0","1"
"2022-06-01","20","CAMPECHE","1512.47","1431.87","80.31","0.28","0","1"
"2022-06-01","21","CAMPECHE","1581.21","1516.15","64.22","0.84","0","1"
"2022-06-01","22","CAMPECHE","1731.71","1645.67","86.04","0","0","1"
"2022-06-01","23","CAMPECHE","1663.29","1578.18","85.11","0","0","1"
"2022-06-01","24","CAMPECHE","1581.83","1479.51","102.33","0","0","1"
"2022-06-01","1","CANCUN","1497.82","1418.92","77.64","1.25","0","1"
"2022-06-01","2","CANCUN","1433.25","1388.66","44.6","0","0","1"
"2022-06-01","3","CANCUN","1407.06","1393.99","13.07","0","0","1"
"2022-06-01","4","CANCUN","1344.38","1339.11","5.26","0","0","1"
"2022-06-01","5","CANCUN","1425.27","1382.35","42.92","0","0","1"
"2022-06-01","6","CANCUN","1438.26","1394.3","43.91","0.06","0","1"
"2022-06-01","7","CANCUN","1494.22","1476.37","17.83","0.02","0","1"
"2022-06-01","8","CANCUN","1671.6","1560.34","110.62","0.63","0","1"
"2022-06-01","9","CANCUN","1119.32","1706.12","270.01","-856.81","0","1"
"2022-06-01","10","CANCUN","1176.26","1483.97","240.17","-547.88","0","1"
"2022-06-01","11","CANCUN","1195.23","1513.72","254.72","-573.21","0","1"
"2022-06-01","12","CANCUN","1204.79","1672.24","234.97","-702.42","0","1"
"2022-06-01","13","CANCUN","1226.74","1759.58","263.9","-796.74","0","1"
"2022-06-01","14","CANCUN","1226.16","1679.54","226.99","-680.36","0","1"
"2022-06-01","15","CANCUN","1237.76","1598.13","254.11","-614.48","0","1"
"2022-06-01","16","CANCUN","104.48","1557.35","296.46","-1749.33","0","1"
"2022-06-01","17","CANCUN","1243.25","1603.7","273.15","-633.6","0","1"
"2022-06-01","18","CANCUN","1237.31","1552.21","292.19","-607.09","0","1"
"2022-06-01","19","CANCUN","1217.47","1554.96","297.89","-635.38","0","1"
