Centro Nacional de Control de Energia
Precios de Energia en Nodos Distribuidos del MDA
Sistema Interconectado Nacional
Reporte Mensual
Mes de Septiembre de 2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 03/Octubre/2020 08:00:06 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Fecha,Hora,Zona de Carga,Precio Zonal  ($/MWh),Componente energia  ($/MWh),Componente perdidas  ($/MWh),Componente Congestion  ($/MWh),
2020-09-01,11,CAMARGO,597.47,575.6,-13.63,35.5
2020-09-01,12,CAMARGO,609.02,577.22,-3.32,35.12
2020-09-01,13,CAMARGO,623.46,584.21,5.22,34.04
2020-09-01,14,CAMARGO,633.45,584.5,13.3,35.66
2020-09-01,15,CAMARGO,637.75,582,20.19,35.55
2020-09-01,16,CAMARGO,659.6,592.39,31.45,35.75
2020-09-01,17,CAMARGO,680.66,606.1,39.73,34.83
2020-09-01,18,CAMARGO,674.04,597.51,42.72,33.81
2020-09-01,19,CAMARGO,661.03,583.41,42.1,35.53
2020-09-01,20,CAMARGO,702.09,599.06,46.48,56.56
2020-09-01,21,CAMARGO,727.22,617.8,58.08,51.34
2020-09-01,22,CAMARGO,770.66,628.64,80.6,61.42
2020-09-01,23,CAMARGO,761.03,623.8,76.37,60.85
2020-09-01,24,CAMARGO,744.47,614.04,73.5,56.93
2020-09-01,1,CAMPECHE,1159.78,616.06,155.65,388.06
2020-09-01,2,CAMPECHE,1209.54,608.75,158.03,442.76
2020-09-01,3,CAMPECHE,1156.12,593.1,151.51,411.52
2020-09-01,4,CAMPECHE,1027.04,596.45,146.34,284.25
2020-09-01,5,CAMPECHE,943.71,598.4,142.42,202.88
2020-09-01,6,CAMPECHE,928.26,595.35,135.44,197.48
2020-09-01,7,CAMPECHE,1204.63,596.83,132.44,475.36
2020-09-01,8,CAMPECHE,1229.17,573.41,107.42,548.35
2020-09-01,9,CAMPECHE,1235.11,576.71,105.57,552.83
2020-09-01,10,CAMPECHE,1241.07,585.35,109.91,545.81
2020-09-01,11,CAMPECHE,1231.65,575.6,107.91,548.14
2020-09-01,12,CAMPECHE,1229.77,577.22,110.27,542.28
2020-09-01,13,CAMPECHE,1218.28,584.21,108.41,525.66
2020-09-01,14,CAMPECHE,1244.2,584.5,109.15,550.56
2020-09-01,15,CAMPECHE,1232.31,582,101.62,548.69
2020-09-01,16,CAMPECHE,1244.9,592.39,101.55,550.96
2020-09-01,17,CAMPECHE,1251.3,606.1,108.39,536.81
2020-09-01,18,CAMPECHE,1221.97,597.51,101.61,522.86
2020-09-01,19,CAMPECHE,1230.71,583.41,98.52,548.79
2020-09-01,20,CAMPECHE,1180,599.06,110.35,470.6
2020-09-01,21,CAMPECHE,1153.29,617.8,108.25,427.24
2020-09-01,22,CAMPECHE,1998.5,628.64,121.53,1248.32
2020-09-01,23,CAMPECHE,2091.34,623.8,130.41,1337.13
2020-09-01,24,CAMPECHE,1990.77,614.04,139.55,1237.18
2020-09-01,1,CANCUN,1186.29,616.06,182.16,388.06
2020-09-01,2,CANCUN,1233.14,608.75,181.64,442.76
2020-09-01,3,CANCUN,1177.16,593.1,172.55,411.52
2020-09-01,4,CANCUN,1046.46,596.45,165.77,284.25
2020-09-01,5,CANCUN,961.94,598.4,160.66,202.88
2020-09-01,6,CANCUN,945.7,595.35,152.87,197.48
2020-09-01,7,CANCUN,1219.86,596.83,147.67,475.36
2020-09-01,8,CANCUN,1244.22,573.41,122.47,548.35
2020-09-01,9,CANCUN,1253.9,576.71,124.36,552.83
2020-09-01,10,CANCUN,1263.38,585.35,132.22,545.81
2020-09-01,11,CANCUN,1257.5,575.6,133.76,548.14
2020-09-01,12,CANCUN,1256.41,577.22,136.91,542.28
2020-09-01,13,CANCUN,1245.72,584.21,135.85,525.66
2020-09-01,14,CANCUN,1271.06,584.5,136,550.56
2020-09-01,15,CANCUN,1258.69,582,128,548.69
2020-09-01,16,CANCUN,1269.31,592.39,125.96,550.96
